Date,Open,High,Low,Close,Volume,openinterest,tp_score
2016-01-06 00:00:00,1.805,1.805,1.758,1.789,374000.0,0,19.9985365189
2016-01-07 00:00:00,1.782,1.782,1.564,1.68,4503000.0,0,18.3863455635
2016-01-08 00:00:00,1.688,1.688,1.649,1.673,642000.0,0,18.3409433179
2016-01-11 00:00:00,1.626,1.626,1.556,1.626,1294000.0,0,16.003448925
2016-01-12 00:00:00,1.642,1.673,1.595,1.61,559000.0,0,16.4980265643
2016-01-13 00:00:00,1.657,1.673,1.626,1.649,702000.0,0,19.9705417168
2016-01-14 00:00:00,1.634,1.649,1.595,1.649,558000.0,0,16.1315346186
2016-01-15 00:00:00,1.649,1.649,1.603,1.603,254000.0,0,13.6157013046
2016-01-18 00:00:00,1.595,1.634,1.572,1.595,800000.0,0,13.5295214113
2016-01-19 00:00:00,1.595,1.649,1.595,1.634,292500.0,0,20.6455271737
2016-01-20 00:00:00,1.61,1.618,1.572,1.61,617000.0,0,21.317480314
2016-01-21 00:00:00,1.618,1.618,1.556,1.579,465000.0,0,20.937219812
2016-01-22 00:00:00,1.61,1.626,1.579,1.626,388000.0,0,17.9854373514
2016-01-25 00:00:00,1.657,1.657,1.626,1.642,209000.0,0,14.567924369
2016-01-26 00:00:00,1.618,1.618,1.548,1.564,645100.0,0,11.6024344336
2016-01-27 00:00:00,1.579,1.61,1.556,1.579,570000.0,0,14.5578231904
2016-01-28 00:00:00,1.572,1.579,1.548,1.564,791200.0,0,14.6092140808
2016-01-29 00:00:00,1.556,1.579,1.54,1.579,1001000.0,0,16.3480467885
2016-02-01 00:00:00,1.579,1.579,1.564,1.572,245000.0,0,15.8654761223
2016-02-02 00:00:00,1.548,1.579,1.548,1.572,616000.0,0,11.3106196965
2016-02-03 00:00:00,1.548,1.556,1.54,1.556,168000.0,0,10.0168110043
2016-02-04 00:00:00,1.556,1.572,1.548,1.572,285000.0,0,12.022303883
2016-02-05 00:00:00,1.556,1.579,1.556,1.564,175174.0,0,11.2112310018
2016-02-11 00:00:00,1.54,1.556,1.517,1.525,650100.0,0,10.300080618
2016-02-12 00:00:00,1.509,1.556,1.509,1.533,180000.0,0,10.3548599931
2016-02-15 00:00:00,1.556,1.564,1.533,1.548,407110.0,0,8.97238839562
2016-02-16 00:00:00,1.548,1.579,1.533,1.556,1758000.0,0,9.69692336483
2016-02-17 00:00:00,1.564,1.579,1.54,1.556,407650.0,0,7.43682793864
2016-02-18 00:00:00,1.572,1.579,1.54,1.572,771000.0,0,7.50669968904
2016-02-19 00:00:00,1.572,1.572,1.548,1.572,299000.0,0,7.87649952731
2016-02-22 00:00:00,1.572,1.634,1.564,1.626,1191400.0,0,10.8702734302
2016-02-23 00:00:00,1.649,1.673,1.61,1.626,605000.0,0,10.9525851363
2016-02-24 00:00:00,1.618,1.634,1.587,1.626,426000.0,0,11.2620909836
2016-02-25 00:00:00,1.595,1.618,1.572,1.579,193000.0,0,6.77864220269
2016-02-26 00:00:00,1.61,1.61,1.572,1.587,397500.0,0,8.77099258361
2016-02-29 00:00:00,1.572,1.572,1.548,1.564,261000.0,0,6.57574095857
2016-03-01 00:00:00,1.579,1.579,1.54,1.564,500000.0,0,6.59608034289
2016-03-02 00:00:00,1.587,1.618,1.564,1.61,770000.0,0,8.23850059177
2016-03-03 00:00:00,1.61,1.634,1.556,1.564,1453000.0,0,5.41615071096
2016-03-04 00:00:00,1.579,1.595,1.556,1.579,767000.0,0,6.41813350629
2016-03-07 00:00:00,1.579,1.61,1.572,1.595,1126000.0,0,5.69539692392
2016-03-08 00:00:00,1.579,1.595,1.564,1.587,593430.0,0,4.46936010637
2016-03-09 00:00:00,1.579,1.595,1.579,1.587,139000.0,0,4.57805440758
2016-03-10 00:00:00,1.587,1.61,1.587,1.595,345000.0,0,5.64980332002
2016-03-11 00:00:00,1.603,1.618,1.603,1.61,380000.0,0,6.10698533751
2016-03-14 00:00:00,1.618,1.634,1.595,1.603,991400.0,0,4.63994722632
2016-03-15 00:00:00,1.603,1.626,1.587,1.618,1074000.0,0,4.57205065678
2016-03-16 00:00:00,1.618,1.649,1.603,1.618,696000.0,0,4.70698272566
2016-03-17 00:00:00,1.642,1.649,1.61,1.626,1192000.0,0,5.24934929496
2016-03-18 00:00:00,1.634,1.75,1.626,1.727,1967800.0,0,7.8857415839
2016-03-21 00:00:00,1.743,1.774,1.704,1.75,2068900.0,0,8.97149508391
2016-03-22 00:00:00,1.774,1.774,1.719,1.75,1061200.0,0,10.9629482264
2016-03-23 00:00:00,1.758,1.774,1.735,1.75,1007100.0,0,12.9881566038
2016-03-24 00:00:00,1.743,1.75,1.673,1.673,1145000.0,0,11.0597126637
2016-03-29 00:00:00,1.68,1.712,1.642,1.649,1818000.0,0,10.7792859048
2016-03-30 00:00:00,1.673,1.68,1.642,1.657,1631000.0,0,11.2264233651
2016-03-31 00:00:00,1.673,1.719,1.657,1.719,1005000.0,0,13.4151814777
2016-04-01 00:00:00,1.704,1.75,1.688,1.696,1311000.0,0,11.1894811526
2016-04-05 00:00:00,1.673,1.704,1.665,1.696,919500.0,0,11.1161688174
2016-04-06 00:00:00,1.696,1.735,1.688,1.727,742618.0,0,12.154916033
2016-04-07 00:00:00,1.743,1.743,1.696,1.712,587300.0,0,12.0795098959
2016-04-08 00:00:00,1.696,1.727,1.688,1.712,774000.0,0,13.5512653435
2016-04-11 00:00:00,1.704,1.743,1.704,1.719,504620.0,0,13.3953458436
2016-04-12 00:00:00,1.727,1.735,1.712,1.727,1000000.0,0,12.3333983872
2016-04-13 00:00:00,1.743,1.766,1.712,1.758,1383000.0,0,16.2910984483
2016-04-14 00:00:00,1.774,1.797,1.75,1.766,1745100.0,0,17.9051071235
2016-04-15 00:00:00,1.75,1.797,1.75,1.758,1577000.0,0,15.7423165117
2016-04-18 00:00:00,1.758,1.906,1.758,1.906,5848030.0,0,22.5116684931
2016-04-19 00:00:00,1.922,1.945,1.859,1.859,2554650.0,0,18.3269030057
2016-04-20 00:00:00,1.859,1.867,1.782,1.805,2001000.0,0,15.0399310605
2016-04-21 00:00:00,1.828,1.89,1.813,1.867,2596000.0,0,20.7913881289
2016-04-22 00:00:00,1.852,1.867,1.828,1.852,1694000.0,0,19.7495123113
2016-04-25 00:00:00,1.828,1.937,1.828,1.929,1332360.0,0,25.6196525406
2016-04-26 00:00:00,1.914,1.945,1.859,1.883,1262100.0,0,26.106372034
2016-04-27 00:00:00,1.898,1.898,1.828,1.859,1030000.0,0,29.7225528017
2016-04-28 00:00:00,1.875,1.875,1.828,1.836,398800.0,0,35.3510056941
2016-04-29 00:00:00,1.836,1.852,1.805,1.836,838000.0,0,40.5120810631
2016-05-03 00:00:00,1.844,1.898,1.836,1.89,1303550.0,0,34.4002105751
2016-05-04 00:00:00,1.883,1.89,1.844,1.867,547000.0,0,33.0748522474
2016-05-05 00:00:00,1.852,1.859,1.82,1.828,407000.0,0,27.3356482047
2016-05-06 00:00:00,1.828,1.836,1.766,1.836,1924900.0,0,27.1349214606
2016-05-09 00:00:00,1.836,1.836,1.813,1.813,206100.0,0,30.3979806809
2016-05-10 00:00:00,1.813,1.828,1.789,1.813,359000.0,0,30.8915285107
2016-05-11 00:00:00,1.836,1.836,1.789,1.805,154000.0,0,28.5829238123
